"player_id","dt","level","num_attempts","num_success"
"72d41e631a94c683c0d490a2a9579a3c","2014-01-07",7,9,0
"5f9aa14b11d707e067a7f70eebbb0d93","2014-01-07",7,2,1
"b181064f4016d7f7f4d7630455ea6ba2","2014-01-06",13,1,1
"a1454e0e01cfd8d191e1c3dfd6f0cd7a","2014-01-03",2,2,1
"049f1aeb25e49f92c96e1119c52aa4c2","2014-01-07",15,5,0
"9e1b60f7b68afd43334255679af03010","2014-01-07",7,2,0
"4647cb979835fbf9d8aaeff1e5f9175f","2014-01-04",12,1,0
"c3be1e3538ace92d848d5b62527018b6","2014-01-07",15,1,0
"0d8dbac7b10f5149b5cb0889f1679d66","2014-01-05",12,21,1
"3320cd2d2db876e30b1f526732951ca5","2014-01-04",3,2,1
"043fe27e77123e0e1bc6b051002c65e4","2014-01-04",3,4,1
"159c857c0ce90d1deeb7930c1452be12","2014-01-04",3,1,1
"7079e3e11e0dce0814e2532a3746177a","2014-01-04",3,1,1
"3b47b63ba5c87e1f627a15a9776b785a","2014-01-07",15,1,0
"7cc0a96f17c050a4cb55eae52358ee03","2014-01-02",1,2,0
"5b9634ff70786b10f8f2b007dd4110b8","2014-01-05",5,2,0
"ff841d8e7caaa5ca52ca0db1fcc41c4f","2014-01-03",2,2,1
"2adbd5006dc830fc83d6620270a800dc","2014-01-06",14,5,1
"bab9f6580048d7c84fb0a578667883eb","2014-01-05",12,1,1
"aa6e60f2d200dfebb7a35ba462ab3e45","2014-01-02",2,2,1
"7919fa09c390f1e5b8863f4c909d24c6","2014-01-02",2,1,1
"73f2190df633c14ae92b85d3726c3bd5","2014-01-04",11,1,1
"ca45bb717fb5bd354665137bb1b892b9","2014-01-07",14,1,1
"d51597119701e2627957f9a48f241925","2014-01-07",15,19,0
"d89f8af40979dba55955d01b646c8599","2014-01-07",6,1,1
"4e7694e3139858a64e8e22d4d0aa9e07","2014-01-07",15,3,0
"0c6e0f754f05d3dab6a844f5c4016073","2014-01-05",12,2,1
"73b65b5680e779b9d680f5cd1eec0914","2014-01-03",10,1,0
"5ffafab572a0a454b16cbb285ef76a80","2014-01-01",8,10,1
"52d44fb33e57e8671aa03c44a540400f","2014-01-07",14,11,0
"319536084b93328e491336cc619392db","2014-01-04",3,3,1
"e200205b1fbbe283825ed6ffbd446be7","2014-01-05",12,17,1
"c38231b26d3740de88c3db3dd0d0d07e","2014-01-01",1,1,1
"c4809943327bbc9dc2250e70fbe2de74","2014-01-01",1,1,1
"e83740202a560c1f2839ef62d37f40f6","2014-01-05",4,4,1
"f281b7351277fdef1f96be49c205daec","2014-01-07",15,2,0
"94262be8adc3e6659656d2d60599343d","2014-01-07",15,6,0
"5a812ff1e0c3a05a338acea7a7647617","2014-01-07",7,1,0
"c5d9c57d213df39e6842044104b32c8a","2014-01-07",6,3,1
"d4d4828650c1ec1f2515315b1e20f242","2014-01-01",1,3,1
"5fdd1fa4fc820b4aaf9ad900a612c8de","2014-01-06",6,2,1
"411b88850a91911f505d3feaa1522599","2014-01-02",10,7,0
"c15be96b835a8941e1a93c648c61e5aa","2014-01-07",15,7,1
"bfdc3f505005a9491d3a5a3606d2c996","2014-01-01",9,2,1
"bfdc3f505005a9491d3a5a3606d2c996","2014-01-05",13,3,1
"ae5f47506f3c9502ca85ac6c6b52e057","2014-01-07",14,1,1
"ff364c28ecc8c64dda227f9f60206be1","2014-01-07",15,17,0
"a034f4d8636573f4de8c74be6989f403","2014-01-02",2,1,0
"a034f4d8636573f4de8c74be6989f403","2014-01-06",6,2,0
"5f951bcd1102a9077045194c0a2c24c8","2014-01-03",3,7,2
"5f951bcd1102a9077045194c0a2c24c8","2014-01-07",7,3,1
"a379b296eb770aeb6b1697125e2220b8","2014-01-07",15,28,0
"1468ef09fb3e954864ab1ea514637c07","2014-01-05",12,1,1
"ea79d70ae8c26ac50d9035c7a4813746","2014-01-03",11,1,1
"46665463a828748bfe0486a31d6ea956","2014-01-01",9,5,1
"2d8acb2253279bdf2e2d80fc266294cc","2014-01-05",13,4,1
"159be6ac8d23fb76ba19ac353672b33a","2014-01-07",15,1,0
"efd282cb26f9474ce739a34580ff05f9","2014-01-06",14,1,0
"13f9d4274d25f7090b0b22e13dfbeef6","2014-01-05",5,3,1
"e8adfaaddf2108a9fa235ff327997bc3","2014-01-04",4,1,1
"27c2417cc3e3508dd0e6a43e8c03fe89","2014-01-03",11,6,0
"c6d9bdb99ac028014f78283efa3bbb61","2014-01-05",5,5,1
"537bb3c8a67dc276c5fad2b579b36eb7","2014-01-04",3,1,0
"310780955f4a8e1055c075f31e339cf7","2014-01-02",9,6,0
"310780955f4a8e1055c075f31e339cf7","2014-01-06",13,1,1
"52e95c9ce2662e957b9288301a9216d1","2014-01-07",15,1,0
"20a33e48d6c9e01ade4f01c193fda89e","2014-01-03",11,9,1
"20a33e48d6c9e01ade4f01c193fda89e","2014-01-07",15,19,0
"5db6446a915e8c6eaadf5328bc4d0a8b","2014-01-04",11,2,1
"6b8425ba89d3e37009d532691e3c37cf","2014-01-02",2,1,1
"cee8db7c06d99f9af8388423b8532e67","2014-01-03",10,2,1
"25ad6ccd660444c91f7b23046c12060f","2014-01-06",14,12,1
"7e6a338314cd06ded659a72b4ff57c1f","2014-01-07",15,1,0
"8cdae8039100dd8ea36762c6a9538997","2014-01-03",11,5,0
"8cdae8039100dd8ea36762c6a9538997","2014-01-07",15,1,0
"97f3879918a2c17258d8d596f49ad9a3","2014-01-05",5,11,0
"10f868ad2c6f2165217c69a956821ca4","2014-01-01",8,2,1
"10f868ad2c6f2165217c69a956821ca4","2014-01-05",12,7,1
"cdbffbfe5d698fb47d5770c5f2154ff3","2014-01-03",10,2,1
"78b7a0aded9112200afab58e12ea3f66","2014-01-02",9,1,0
"fc9493cd74896a408bdaab173eab5769","2014-01-01",8,11,0
"3c429d95d8eb2e861e80c69cac46b0c7","2014-01-07",15,2,0
"11dc92e7fc81cbc11a52c5de8e12e740","2014-01-05",4,2,0
"3b7d765b410e5f071e29b1b44ba7fa2a","2014-01-07",15,8,0
"48ad818386b608420cfd145325cabc0d","2014-01-01",9,7,0
"263f6334634206dfe24c1e1eb33a1a06","2014-01-03",10,2,1
"263f6334634206dfe24c1e1eb33a1a06","2014-01-07",14,1,0
"021ee661634e596e6b7491e86ed60444","2014-01-02",10,7,1
"ef15f884054559e01ae92cc3f71e0874","2014-01-05",12,3,0
"8357c9ca32506290b42a06e1fab32112","2014-01-05",12,3,0
"bdb085f149637ba81c1eeebf21a3916b","2014-01-05",12,12,1
"ee2c6a8b5986bb6978cb06d4d36cc7ae","2014-01-03",11,12,1
"ee2c6a8b5986bb6978cb06d4d36cc7ae","2014-01-07",15,13,0
"5feda0435800b1a34f3d031d2aaa6eae","2014-01-03",11,7,1
"fb3147cd14424acc6ea86589c39e2018","2014-01-01",9,6,0
"d410f91e6dd96659be7364e56e67d57c","2014-01-07",7,2,1
"288b8454ab6312df27cd964278a8b61b","2014-01-04",11,5,1
"18b9af267e0b6d14ce9004628053598f","2014-01-04",11,9,1
"5251af09fd47d685d6838e62416283f3","2014-01-05",4,8,1
"ca38922bc37a03dc92d5a6305ba8a95e","2014-01-04",3,4,1
"9e465df6a336c01fbc30d3b741873a01","2014-01-01",1,2,1
"52631240412ff6b5cd6b5b3d039fed1a","2014-01-02",1,4,1
"55197e2170675a55484f03a1b479607f","2014-01-02",2,2,0
"c72c903ba7a4986a9c3aa8754a2e99a0","2014-01-06",6,1,1
"f2a5d3ae1249da203cea06df952a7cdf","2014-01-06",14,3,1
"0fc56aabda5d2bf8969facd048fc4dda","2014-01-01",8,7,0
"0fc56aabda5d2bf8969facd048fc4dda","2014-01-05",12,3,1
"987b1d8cc4001311fdbe338751466ab4","2014-01-04",11,1,0
"d979d5874a6a253874cfe5825c1d099b","2014-01-02",9,7,0
"b5f2a494181d6754deea890ffecd83d3","2014-01-03",3,1,1
"685acbd488876500e74fd05d0cb832b8","2014-01-02",9,14,0
"59ff61d4101e3b45ca22bdd354c84af4","2014-01-07",15,2,0
"d834b21e0046ce43f41929616a58b5da","2014-01-02",9,19,2
"53ce9bd0aa3207cafbe7722ad7864857","2014-01-02",2,1,1
"8c15560189d1d870325decea448416b2","2014-01-04",12,7,0
"f0825e887b3c971a5eebfe1c9e20c05c","2014-01-07",15,3,0
"f1e4565161c2df7f9a501be7793cea59","2014-01-05",4,1,1
"7e6dd047276b3ba2129d77a01bc6193e","2014-01-04",12,11,0
"14091fb3f1951734f0f56eea95af6104","2014-01-03",11,2,0
"14091fb3f1951734f0f56eea95af6104","2014-01-07",15,6,1
"0808f5484516eb0dd5fe8530eb018b34","2014-01-01",8,38,0
"99febead64a2009ac87792d28a2ebabe","2014-01-06",13,4,1
"838680b87165cb97736794bc6cbbea18","2014-01-05",4,1,1
"4285256e6aa2b27332cbe9d4ef2cd78d","2014-01-03",10,0,0
"acbe48d070ca025d47d0f96774585091","2014-01-05",5,2,1
"047cb4128cae35b8578e9b8cbe5ca4a6","2014-01-01",8,2,1
"6368308ec36de1269e60aa12ea33ae88","2014-01-01",9,3,1
"2e77549232128a5abac976cc2875ce03","2014-01-05",13,2,1
"fc07e990214f96b120d39f318a0ed78c","2014-01-07",7,3,1
"67784f7ae4f497c09b044acab66de960","2014-01-01",8,5,0
"945b71b2b52b3bb31bb57e90e4c96494","2014-01-04",12,2,1
"c25881683e6b61d3e9d604502cfe26b3","2014-01-04",12,17,1
"31186cf17225f0241e07622c2693ce01","2014-01-01",9,2,1
"2f680499c56ca4213aadfe1d90d689a3","2014-01-06",14,4,1
"7a9378d179368f7a1d8e16083d63f29d","2014-01-07",15,2,0
"fb1983ebd0b922021e08e78b4a3e7f5e","2014-01-07",15,7,0
"25966c054e524e0ad79f18edb1ac0d47","2014-01-07",15,1,0
"42d79ca898d48f357b2b510b44948e34","2014-01-03",3,3,0
"b8ce287c2dd8d620c097a3e2609c75ea","2014-01-06",6,1,1
"bcf8a9203fa665fa3dbb216f2ee623d4","2014-01-02",10,1,1
"8bcea8dddc26ebb2a34d3ca147924d84","2014-01-02",2,1,1
"144ad84a12e4d6ce96d9a5b602f88751","2014-01-07",15,1,0
"ebb4995535f9ce0c815e231d65b969ca","2014-01-01",1,3,1
"64a09dc4761d6145da0923b226663bca","2014-01-01",8,3,1
"64a09dc4761d6145da0923b226663bca","2014-01-05",12,3,1
"edc186120656103ef71e1c71c9da39eb","2014-01-05",13,1,1
"a09d1f43af147a40b7877ce3afe5a91f","2014-01-06",13,7,0
"4e4dfb5bfafd083eba28b3a1d9b6f0e7","2014-01-06",5,1,1
"09af242ca2db440eab8c14a53bcdf02a","2014-01-07",15,14,0
"9565526e96f4aae177b880107aa3cd44","2014-01-02",10,6,1
"f0bb90d3213f216f915eb7537c99ede2","2014-01-04",11,9,0
"a4a457596dd05086a582b339adb12867","2014-01-03",11,5,0
"425b13e41272367a30231667900ee992","2014-01-06",14,7,0
"86bd09710c2edd8a969b0834c714d48e","2014-01-06",5,42,0
"7bc43ad256dbcdee8217de999c3f911b","2014-01-03",3,4,1
"6bc66cd2737253b2ff4fa1b87331306c","2014-01-01",8,41,0
"94bbd5cbf770748a666c61874c4edc5c","2014-01-06",6,1,1
"fafb9656d9911f0967594701ab074587","2014-01-07",15,1,0
"a31d5547211a157d89eaffebd0c9cff8","2014-01-01",8,1,0
"313d4bda0ba2f4eae30c14dfff6b702e","2014-01-03",10,2,1
"3cbadc04df20b2fe994a5f53ffa64584","2014-01-01",8,5,0
"99745d55def4b1e0f85ddc6bb2679ff3","2014-01-02",1,1,1
"30c1036caf36391f0853e4007332d0bd","2014-01-02",1,1,0
"6c7c6e062162ec0903fa212c11e4a853","2014-01-05",5,8,1
"1691f60d990ad288645a15b45b956e27","2014-01-06",5,6,0
"6cbbf988a4ea0d0de430e91e4f463c32","2014-01-07",6,2,1
"75d03a69f7f5e7d2ce0d53762974a236","2014-01-07",15,19,0
"3b8f39a256ad7b97d4a012847854d013","2014-01-07",15,5,0
"9ffacbd6d27bad2516674df3a33259c9","2014-01-04",3,1,1
"aebd4b765893bc699c479485a45bc83e","2014-01-04",12,3,0
"4d86fcb4d7fc853ce65f79303f9e29d4","2014-01-01",8,5,0
"4c6796a64df718f654c938bcdeacb8c9","2014-01-05",12,5,1
"8c6d4645699c23761fbf762519799fe2","2014-01-02",9,3,0
"8c6d4645699c23761fbf762519799fe2","2014-01-06",13,1,1
"cd6f2ba14483a5c0108ead290577b68b","2014-01-05",5,6,0
"ea272df1bf00388659443cd5a1a5a978","2014-01-04",3,2,1
"c1ee656be07130f0bae64b1610512f48","2014-01-06",5,2,0
"5061fe817517f995eb9ed0b01e8076e4","2014-01-01",1,1,1
"7f7d1dfa7852e4e3c1da2b76bde1de02","2014-01-05",13,1,1
"8c94cae43bfb9f893e5f4502ba41e32f","2014-01-04",3,3,1
"e553be5372034b224a3284729fee8f83","2014-01-05",12,4,1
"a565395f2f13c9d0983f626164b637ef","2014-01-07",15,21,0
"67b55ba77586cdf5fe5145474530959f","2014-01-05",12,8,0
"9def9fce459fde833f811238ba2e527b","2014-01-01",8,24,0
"9def9fce459fde833f811238ba2e527b","2014-01-05",12,30,1
"6f5da3980cde951c448666b6f2a2b37f","2014-01-04",4,3,1
"5f60bff4cb2ea57448a1fc55f0694793","2014-01-05",4,2,1
"d74a3cdbd49550cddb608903caf53f14","2014-01-01",8,1,0
"d987987b375eee2079de68f6c77e760b","2014-01-01",9,5,0
"046952032a2872abda6174c4218053fb","2014-01-07",7,5,0
"7a435c4cbf14c9208b50f07e2e2a28b2","2014-01-07",14,1,1
"6d53339b549c8824aee914c8cac20cf2","2014-01-04",3,1,1
"b9a7d0ac114741aac19c28ab125bd178","2014-01-01",9,4,0
"c95b23dad15059e2e77483325d3fd637","2014-01-07",7,3,1
"c4bf8fcf0985840dffc1e412acb9262c","2014-01-03",3,1,1
"1d2c60a6bed9fb706d0dd4a468ea4c33","2014-01-02",1,2,1
"358ffa1517e897686c7b72b72873199c","2014-01-02",1,1,1
"85d1a37b72ef82f3ba9ad1fe981b1c8a","2014-01-07",15,32,0
"e74c280239ba122cb98706d368678eb9","2014-01-05",12,5,0
"da485573062989dc46001a00fe453ecd","2014-01-02",9,6,1
"a7fa74980670fb0a9fd47ade3e279927","2014-01-05",13,4,1
"20eeef55bf9e2659fdca5c73fc5c71cc","2014-01-07",14,1,0
"ce42886fa8e5be9b16686d9eab9f0efd","2014-01-01",9,7,0
"5dd9a52d700c32861b9d95b0bfb9c423","2014-01-04",3,1,1
"7a731d32550f2a27cacfaa3ba0338a96","2014-01-02",2,2,1
"4e1453258312ef3be0f493bd36f74a6b","2014-01-01",8,10,0
"4fdd6f95f2d1ea145b588a3248a38669","2014-01-02",9,15,0
"4fdd6f95f2d1ea145b588a3248a38669","2014-01-06",13,1,1
"2e68b25a0b467a3232a924b766a79b62","2014-01-02",9,10,1
"b7e9f32bed8de6894af8b77d95e33d88","2014-01-02",10,2,1
"6f28b3af2b5823568c0ee9438663f763","2014-01-03",10,2,1
"7829afd2d6412eab2d0815a8acaeafa9","2014-01-07",15,17,0
"a8c0f5d5b8fe719d0f78814d5647783e","2014-01-05",12,12,0
"09f952976f0dcd91e63e31036dbd59db","2014-01-06",6,3,1
"80e6e120d61acabe4dd47b50eddcfd7b","2014-01-07",15,12,0
"f5a4b81981a63a09809a60d6848858a8","2014-01-06",13,1,1
"63564130d9936a7533bbb82bcc531f1a","2014-01-04",11,4,1
"f0d6cb4fd6822415825fadb1cffdebb7","2014-01-01",1,3,1
"254a1316b22478a80d35ee2a807d64e0","2014-01-06",5,4,0
"1a74acfc908f9568fbc22523c8168444","2014-01-06",13,6,1
"e18466a4030c54cea10eb549e334b003","2014-01-03",2,1,1
"79bd22e15c895c104d44178f058c686c","2014-01-01",8,3,0
"0a06825d8da0f8ef8f6058bb8496c26b","2014-01-03",11,2,1
"8f3dc68e53485f7286f682a53e310aca","2014-01-06",6,1,1
"5157dd3789a60f10f847682aedcc9e53","2014-01-04",11,1,1
"0ed45cb817a359dbf4a8905cd307c3de","2014-01-04",3,1,1
"b38ac94ff2f7988f65e0dcd25b602d23","2014-01-07",15,30,0
"bfd55c9427e15e6b4a0ac74c9f96213c","2014-01-07",15,16,0
"bd6b4a768cecc247dacbe3b9f5e0ce79","2014-01-02",9,11,0
"88fcbfc133f7ea71a8a2fa9d7ed3e062","2014-01-07",7,1,1
"fb35fe05f47698713e5481b2e6cc3201","2014-01-04",12,1,0
"760f9a97ec139b4708ad73de0ac0ef61","2014-01-07",15,1,0
"ea152ad7e9be3c4f07fd954145711b15","2014-01-01",9,13,1
"ea152ad7e9be3c4f07fd954145711b15","2014-01-05",13,2,1
"7000e6f818fa176b46b102b53d089064","2014-01-06",13,11,1
"cf566ef31d2f1ce40ec853618cfb5194","2014-01-05",5,2,1
"88348b0c8717a1f362af6f5919ddcf5e","2014-01-06",6,1,1
"9b0c2d1e2e4d8d7acb1efff40f8d5f34","2014-01-04",12,1,1
"eeee651d1dfdda28b1039c933d98ee47","2014-01-05",5,8,1
"9d9cbf492ada8d00efee1fee33c3f7af","2014-01-07",6,4,0
"b2e00e97e5da5a5c2e9dde89b907d84b","2014-01-07",15,1,1
"74b58aa06b071cb30faa6f46bb125097","2014-01-06",6,3,0
"43a84a8e9f1cb0b7bd703c1e90e0862c","2014-01-02",1,1,1
"358ad002652de45ce297c5aea9353dfa","2014-01-03",2,1,1
"c04f09c99d9b1fc4208c5cd85917adf8","2014-01-05",5,11,1
"7f7585fb6379a08331497376c43831da","2014-01-03",11,6,0
"7f7585fb6379a08331497376c43831da","2014-01-07",15,6,0
"745a4619d432a2e7a88536a892f787cf","2014-01-03",2,1,1
"3ad842bda1e2d71749c3193aa4e31ff3","2014-01-03",2,1,1
"d0e053d030f05ffdf7d6b158fc78c6f5","2014-01-02",1,1,1
"e4ee7fcf30276ae083fcfa6d6563657e","2014-01-04",11,2,1
"3488102ccfb97d996b553cc9855df6b5","2014-01-03",11,2,5
"be8fee2a0de2bd763d15f8e68ac215da","2014-01-05",13,1,0
"c4a55121d504c9d693ecc48d544360aa","2014-01-04",11,1,1
"05339a1267ea917acbfb7b4dbe64e294","2014-01-07",15,7,1
"dc3961b2592c64f0c8ff35ad06ccfedf","2014-01-05",4,4,1
"ece5f861ce84dcf71f330b7a2e8f6a37","2014-01-02",10,1,0
"2983f009ff8ad18a52f2e22112072ae9","2014-01-02",2,2,1
"a8a7fc1d41464d50089d922d598d2a0c","2014-01-06",6,2,1
"47ef5ab2030860c8784ed5692eb9bf06","2014-01-06",14,1,0
"6ff77cc5fd67bd3d1b274e05d5329a2e","2014-01-02",2,1,1
"b41a25abd86523154f3f54416c921881","2014-01-01",8,15,0
"b41a25abd86523154f3f54416c921881","2014-01-05",12,22,0
"b5e2784e2404ca022cbcfc99254e89ae","2014-01-04",3,5,1
"c0136b1360f69cde9505d7804361d788","2014-01-01",8,7,0
"13a91d446331deff78dcb088e27bc15d","2014-01-02",1,1,0
"7fa0423d8968c2131364361c7de0a56e","2014-01-04",11,16,1
"dd7ba54102e62a6e04128740c36dd5cb","2014-01-06",6,12,6
"df76def6e57663fea04b04d74d658808","2014-01-07",15,4,0
"a4a7bfdecec7b50d838650d2999629e4","2014-01-06",6,1,0
"bdb838e21e84c3493737bb04f6402a7e","2014-01-02",9,5,0
"382dfe9034a498477465a4eb3ca0dfe7","2014-01-02",1,1,1
"5876b572ef382c50934a870053eddceb","2014-01-03",11,7,1
"5876b572ef382c50934a870053eddceb","2014-01-07",15,8,0
